age,job,marital,education,default,balance,housing,loan,contact,poutcome,Target,avgloginspermonth,AvgSessiontime,bounceRate,successrate,timeontask,featureusagescore
37,entrepreneur,married,tertiary,no,227,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,15437,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,unemployed,single,tertiary,yes,0,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,159,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1403,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,986,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,586,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,466,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,3841,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,0,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,41,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,24,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1094,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,divorced,tertiary,no,1775,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,married,tertiary,no,6014,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,2265,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,1027,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,50,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,yes,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,35,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1025,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,2364,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,-86,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,divorced,tertiary,no,-65,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,-1884,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,housemaid,married,tertiary,no,0,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,married,tertiary,no,0,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1893,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,divorced,tertiary,no,0,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,2089,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,347,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1066,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,0,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,216,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,7612,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,0,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,1514,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,2642,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,4039,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,287,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,-70,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,0,yes,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,404,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,unemployed,married,tertiary,no,1236,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,divorced,tertiary,no,43,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,student,divorced,tertiary,no,0,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,2173,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,single,tertiary,no,869,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,7,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,4357,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,single,tertiary,no,65,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,single,tertiary,no,1286,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,-57,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,married,tertiary,no,208,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,4439,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,355,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,561,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,single,tertiary,no,676,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,392,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,2401,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,single,tertiary,no,2505,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,649,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,200,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,489,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,5239,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,blue-collar,married,tertiary,no,359,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,171,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,410,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,578,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,3288,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,478,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,5016,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,340,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,married,tertiary,no,801,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,yes,-681,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,2672,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,825,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,553,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,4044,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,married,tertiary,no,137,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,4436,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,married,tertiary,no,887,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,455,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,single,tertiary,no,131,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,4332,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,divorced,tertiary,no,896,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,984,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,married,tertiary,no,129,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,2074,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,453,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,divorced,tertiary,no,481,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,115,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,971,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,1661,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,1572,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,361,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,16,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,198,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,247,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,single,tertiary,no,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,102,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,727,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,292,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,21,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,981,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,31,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,767,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,2043,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,49,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,566,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,905,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,unemployed,divorced,tertiary,no,1085,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,0,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,675,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,9,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,-533,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,725,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,40,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,technician,married,tertiary,no,143,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,divorced,tertiary,no,39,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,5065,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,298,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,housemaid,single,tertiary,no,206,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,839,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,236,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,6743,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,married,tertiary,no,552,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,4293,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,1561,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,160,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,5,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,-9,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,3452,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,divorced,tertiary,no,199,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,411,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,yes,0,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,0,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,single,tertiary,no,1467,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,785,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,600,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,admin.,married,tertiary,no,0,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,620,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,admin.,married,tertiary,no,1988,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,divorced,tertiary,no,66,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,housemaid,single,tertiary,no,561,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,3770,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,self-employed,divorced,tertiary,yes,353,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,unemployed,single,tertiary,no,1316,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,1743,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,-666,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,156,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,divorced,tertiary,no,2519,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,self-employed,married,tertiary,no,804,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,1092,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1353,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,3943,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,5340,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,6964,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,2875,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,264,yes,yes,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,7100,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1060,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,836,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,self-employed,married,tertiary,no,1624,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,9895,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,1093,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,975,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,6889,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,divorced,tertiary,yes,26,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,7944,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,489,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,0,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,11,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,11391,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,single,tertiary,no,65,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,2951,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,6158,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,22125,no,yes,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,single,tertiary,no,2173,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,services,married,tertiary,no,0,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,-76,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,37,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,695,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1330,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,183,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,admin.,divorced,tertiary,no,195,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,yes,-22,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,entrepreneur,married,tertiary,no,1284,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,410,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,-70,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,divorced,tertiary,no,88,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,767,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,59,yes,yes,telephone,failure,no,15,130,0.3,0.7,90,0.8
37,management,single,tertiary,no,230,yes,yes,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,-1,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,0,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,751,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,4089,yes,no,cellular,other,yes,8,50,0.8,0.2,210,0.3
37,management,married,tertiary,no,0,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,unemployed,married,tertiary,no,594,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,unemployed,single,tertiary,no,1032,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,1639,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
37,management,divorced,tertiary,no,132,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,57,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,single,tertiary,no,156,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,-491,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,21,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,6101,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,married,tertiary,no,784,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,127,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,married,tertiary,no,5355,no,no,telephone,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,married,tertiary,no,708,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,technician,married,tertiary,no,549,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,unknown,single,tertiary,no,0,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,unemployed,single,tertiary,no,1316,yes,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
37,management,single,tertiary,no,33,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,admin.,single,tertiary,no,1000,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,single,tertiary,no,1730,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
37,management,single,tertiary,no,457,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,married,tertiary,no,489,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,3943,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
37,technician,divorced,tertiary,no,1174,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
37,admin.,married,tertiary,no,2693,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,technician,single,tertiary,no,3315,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
37,management,divorced,tertiary,no,443,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
